d_vendor_name,overall_total
TEEL TECHNOLOGIES CANADA,785320.91
COENTREPRISE CITE CARON,679784.07
SENSUS COMMUNICATION SOLUTIONS,665371.71
HEWLETT PACKARD,643194.24
EBSCO CANADA,616237.97
ITEX,604510.55
BLOOMBERG FINANCE L P,587190.08
QUORUS CONSULTING GROUP,583251.25
LES ENQUETES HENRI,571896.19
MDOS CONSULTING,565182.21
FACTIVA,561976.40
HORIZANT,551722.37
NEWS CANADA,545922.34
EMTEC,537272.63
RICOH,506132.06
FMC PROFESSIONALS,466752.26
ALTIS HUMAN RESOURCES,459031.59
CHUBB EDWARDS,453662.88
BDO CANADA,438775.81
BMC SOFTWARE CANADA,435466.65
IPSOS,430887.54
CARAHSOFT TECHNOLOGY,421186.10
FCA CANADA,418296.91
PROQUEST,415557.61
NITAM SOLUTIONS,411897.68
KYNDRYL CANADA,403608.29
R E GILMORE INVESTMENTS,397908.70
NUIX USG,392831.97
NEWFOUND RECRUITING,384303.63
LEAN AGILITY,381563.24
NOVA NETWORKS,376741.22
TRM TECHNOLOGIES,376193.20
ENVIRONICS RESEARCH GROUP,365303.48
PHOENIX STRATEGIC PERSPECTIVES,343169.57
XEROX,339966.16
HILL KNOWLTON CANADA,334387.34
DELL COMPUTER,329374.40
SOLOTECH,311777.04
LIONBRIDGE,301568.42
MISHKUMI TECHNOLOGIES,284689.71
ADVANCED BUSINESS INTERIORS,282570.58
3D DATACOMM,280091.25
GENERAL MOTORS,272049.62
D DOYLE INSTALLATIONS,265275.82
THE RIGHT DOOR CONSULTING,252908.54
INSIGHT SOFTWARE CANADA,238251.16
MELTWATER,237144.53
FORD MOTOR COMPANY,236704.56
GLOBAL KNOWLEDGE,216329.74
APPLIED ELECTONICS,215070.35
GENESIS INTEGRATION,202413.60
TYCO INTEGRATED FIRE SECURITY,200546.50
SUSTEMA,193855.31
PUROLATOR,191322.57
KEYDATA ASSOCIATES,189252.40
PHASELOCK SYSTEMS INTERNATIONAL,186889.88
DALIAN ENTERPRISES,180771.76
POSTMEDIA NETWORK,167464.08
MARKIDO,161850.89
JUNO RISK SOLUTIONS,160901.88
HAWORTH,154030.37
GLOBAL UPHOLSTERY,150513.49
CARLETON UNIVERSITY,147013.00
THALES,146691.54
MEDIA Q,145141.82
SDL INTERNATIONAL CANADA,140038.19
TALIGENT CONSULTING,139741.76
CANSEL SURVEY EQUIPMENT,139304.32
HYPERACTIVE PRODUCTIONS,138841.07
IVAN S CAMERA,132150.31
MOBILE RESOURCE GROUP,131317.30
KONICA MINOLTA BUSINESS SOLUTIONS,130356.74
INTEGRA NETWORKS,125776.29
KPMG,124992.02
PROTAK CONSULTING GROUP,122441.15
TELUS CANADA,121798.78
CBCI TELECOM,120401.55
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,118595.52
JUMPING ELEPHANTS,111364.48
MITSUBISHI MOTOR SALES,110723.61
ECOLE DE LANGUES EAGLE,102395.65
LANGUAGE MARKETPLACE,99537.65
ESRI,98101.54
ZERNAM ENTERPRISE,92228.68
TOYOTA,89489.64
MNP,88337.75
BERLITZ CANADA,85582.50
INSTITUTE ON GOVERNANCE,83116.24
KNOWLEDGE CIRCLE,82621.85
PANASONIC,79465.95
SECUREKEY TECHNOLOGIES,79100.00
OTTAWA MOVING LOGISTICS 2013,78426.52
ROGERS,75295.46
NUA OFFICE,75206.88
SHI CANADA,75134.00
CA,74790.18
PATTISON SIGN GROUP,70899.55
UNIVERSITY OF TORONTO,70810.00
EKOS RESEARCH ASSOCIATES,70478.95
STERICYCLE,65056.36
THE MASHA KRUPP TRANSLATION GROUP,62921.76
2KEYS,60025.60
"NATIONS TRANSLATION GROUP",56782.96
LANNICK CONTRACT SOLUTIONS,54086.35
UNIVERSITY OF OTTAWA,53675.20
ARI FINANCIAL SERVICES,53169.58
LOWE MARTIN COMPANY,52360.11
CGI,52261.09
VIDCRUITER,51910.47
ACCESS 2 NETWORKS,51381.10
ADRM TECHNOLOGY CONSULTING,49173.83
INTEGRATED DISTRIBUTION SYSTEMS,47618.59
THE AIM GROUP,44714.25
CONVERGINT TECHNOLOGIES,42785.27
TAG HR,42219.63
ECOLE DE LANGUES ABCE,41000.00
SAMSON ASSOCIES,39956.80
NEWROCKET CANADA,39550.00
KIA CANADA,38759.95
DASCO STORAGE SOLUTIONS,38140.40
CONTRACT COMMUNITY,37743.13
OCR CANADA,34476.53
CANON,34449.00
DYNAMIC PERSONNEL CONSULTANTS,34247.48
HCL CANADA,28476.00
SUBARU CANADA,27455.14
LEVITT SAFETY,26359.98
ALIKA INTERNET TECHNOLOGIES,25134.23
I4C INFORMATION TECHNOLOGY,24857.74
"NAVPOINT CONSULTING GROUP",24521.00
GRAND TOY,24298.06
ACME FUTURE SECURITY CONTROLS,24277.88
GILMORE REPRODUCTIONS,23724.59
BEVA GLOBAL MANAGEMENT,22939.00
CLICK NETWORKS,22588.18
LANGUAGE RESEARCH DEVELOPMENT GROUP,21839.22
ENTRUST,21320.00
ECOLE DE LANGUES LA CITE,17355.00
PALADIN GROUP,16508.63
INSA,15183.21
GENERAL DYNAMICS,14170.29
QUINTET CONSULTING,13154.41
INFO TECH RESEARCH GROUP,12501.73
HACKETT CONSULTING,12183.66
BRIDGES OF CANADA,12171.68
ALLSEATING,11849.19
PURELOGIC,11300.00
BANFIELD SEGUIN,10028.75
WILLS TRANSFER,9655.69
ACCENTURE,9481.69
ZYCOM,7676.48
ARTEMP PERSONNEL SERVICES,0.00
BAYSHORE HEALTHCARE,0.00
BIO NUCLEAR DIAGNOSTICS,0.00
MGIS,0.00
ST JOSEPH PRINT GROUP,0.00
WORKPLACE HEALTH AND COST SOLUTIONS,0.00
