d_vendor_name,overall_total
ORBIS RISK CONSULTING,254837.88
FORD MOTOR COMPANY,206147.07
TOYOTA,197243.35
LANNICK CONTRACT SOLUTIONS,196080.76
PROSCI CANADA,191275.10
EMPOWERED NETWORKS,180784.73
AON REED STENHOUSE,179263.66
FREEBALANCE,174874.05
SOFTSIM TECHNOLOGIES,169224.57
RAYMOND CHABOT GRANT THORNTON,164499.75
ASOKAN BUSINESS INTERIORS,159899.52
CARL ZEISS CANADA,146080.43
DONNA CONA,145396.54
SOFTCHOICE,136113.35
RHEA,133481.25
ITEX,132430.02
CARAHSOFT TECHNOLOGY,131369.36
ONCIDIUM,131144.98
UNIVERSITY OF TORONTO,130538.19
MOBILE RESOURCE GROUP,129950.01
THOMSON REUTERS,126771.45
FCA CANADA,125955.14
CONFERENCE BOARD OF CANADA,125526.05
TURTLE ISLAND STAFFING,124611.32
HYPERTEC,119667.00
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,117429.69
HYPERACTIVE PRODUCTIONS,112186.40
WORKPLACE HEALTH AND COST SOLUTIONS,111792.60
DELOITTE,110494.75
GSI INTERNATIONAL CONSULTING,103963.04
KPMG,98875.00
MARKIDO,97866.61
INFO TECH RESEARCH GROUP,96569.60
ESRI,90437.11
GC STRATEGIES,84750.00
VERITAAQ TECHNOLOGY HOUSE,83320.62
JUNO RISK SOLUTIONS,82578.56
MINDWIRE SYSTEMS,80795.00
ARI FINANCIAL SERVICES,79100.00
SHI CANADA,77218.05
GLOBAL UPHOLSTERY,74539.37
THERMO FISHER SCIENTIFIC,71000.02
BANFIELD SEGUIN,69209.24
ANSYS CANADA,69112.22
S P GLOBAL MARKET INTELLIGENCE,62778.40
PRINTERS PLUS,52112.77
IPSOS,52074.01
CDW CANADA,51096.34
NUA OFFICE,49042.00
IDS SYSTEMS CONSULTANTS,39995.22
MAVERIN,39973.75
HUBSPOKE,39663.00
RISK SCIENCES INTERNATIONAL,39550.00
PURESPIRIT SOLUTIONS,39485.59
UNIVERSITY OF ALBERTA,39453.50
"NANOMETRICS",39143.11
WINDREACH CONSULTING SERVICES,38838.99
N12 CONSULTING,37780.81
HATCH,34361.85
INSIGHT SOFTWARE CANADA,34144.08
LEVERAGE TECHNOLOGY RESOURCES,33900.00
PHASELOCK SYSTEMS INTERNATIONAL,32334.95
TOTEM OFFISOURCE,31452.82
CANADIAN STANDARDS ASSOCIATION,30541.66
STIFF SENTENCES,30238.58
UNIVERSITY OF BRITISH COLUMBIA,29196.03
MCGILL UNIVERSITY,26190.58
CONVERGINT TECHNOLOGIES,25671.33
SUBARU CANADA,23468.55
ST JOSEPH PRINT GROUP,22812.90
CISION CANADA,22739.54
HAWORTH,21984.15
EMCON SERVICES,20908.96
STANTEC,20311.75
CSDC SYSTEMS,20138.43
LLOYD LIBKE LAW ENFORCEMENT SALES,19933.20
CACHE COMPUTER CONSULTING,19155.62
PATLON AIRCRAFT INDUSTRIES,18165.34
TOSHIBA CANADA,17727.42
PRICEWATERHOUSE COOPERS,17088.32
WOLTERS KLUWER,16950.00
CANADA POST,16222.36
BERLITZ CANADA,16086.00
ALLSEATING,14896.34
RAMPART INTERNATIONAL,11651.66
IMP GROUP,11433.69
PROQUEST,11373.19
"NATIONS TRANSLATION GROUP",11003.41
CALYTERA SOFTWARE,10295.34
COLLIERS PROJECT LEADERS,10170.00
DATA CENTRE INTELLIGENCE,9407.19
OPENFRAME TECHNOLOGIES,9085.20
PARKLAND,8658.88
GRANICUS CANADA HOLDINGS,7728.56
XEROX,5796.41
THALES,5472.52
QUADBRIDGE,1979.50
HOMEWOOD HEALTH,1366.50
ARCADIS CANADA,285.35
