d_vendor_name,overall_total
QUINAN CONSTRUCTION,1027918.57
AB SCIEX,1009473.79
ILLUMINA CANADA,993127.64
THE RIGHT DOOR CONSULTING,983581.76
SPARK POWER HIGH VOLTAGE SERVICES,967565.27
TANKATEK 6854265 CANADA,961413.80
NEWFOUNDLAND HELICOPTERS,936472.31
STANTEC,934781.43
SOFTCHOICE,925472.12
ADVANCED CHIPPEWA TECHNOLOGIES,908396.12
LINDE CANADA,902875.79
TOYOTA,902859.30
LOGISTIK UNICORP,894670.93
THOMAS SCHMIDT,891571.58
METOCEAN TELEMATICS,884924.52
VWR INTERNATIONAL,871758.94
NORTAK SOFTWARE,869725.92
UNIVERSITY OF TORONTO,859892.61
STRATOS,855979.11
IRON MOUNTAIN,851290.23
FCA CANADA,850162.03
PARKLAND,832996.98
FIA GROUP,802167.41
QMR,796425.48
SIERRA SYSTEMS GROUP,794159.93
JOHN WILEY SONS,792065.43
THE AIM GROUP,780438.25
CANADIAN SPACE SERVICES,775134.03
GRAYBRIDGE INTERNATIONAL CONSULTING,774817.78
BERLITZ CANADA,754938.88
UNIVERSITY OF MANITOBA,749336.53
ALGONQUIN COLLEGE,740940.80
KENN BOREK AIR,729927.63
UNITED RENTALS,729152.18
WESTOWER COMMUNICATIONS,724320.57
WSP,721717.31
UNIVERSITY OF SASKATCHEWAN,716851.45
AEROPRO,708680.93
MACDONALD DETTWILER AND ASSOCIATES,705423.01
FAST TRACK STAFFING,704424.56
BRUKER,699033.36
MCGILL UNIVERSITY,694580.93
ADGA GROUP,688552.28
DILLON CONSULTING,683509.59
UNIVERSITY OF BRITISH COLUMBIA,676479.02
I4C INFORMATION TECHNOLOGY,674817.68
MAXSYS STAFFING AND CONSULTING,673538.83
GOLDER ASSOCIATES,656372.83
RAYMOND CHABOT GRANT THORNTON,654636.76
EBSCO CANADA,644513.17
UNIVERSITY OF OTTAWA,639234.57
CARLETON UNIVERSITY,638557.56
UNIVERSITY OF WATERLOO,636351.69
PHASELOCK SYSTEMS INTERNATIONAL,635949.37
HDP GROUP,631071.89
PORTAGE PERSONNEL,617650.05
LEGER MARKETING,613320.75
TSI,608577.19
LOWE MARTIN COMPANY,592965.64
HONEYWELL,592866.68
FAST FORWARD FRENCH,591933.92
ADVANCED BUSINESS INTERIORS,587392.98
N12 CONSULTING,582594.11
ARTEMP PERSONNEL SERVICES,580112.31
UNIVERSITE SAINTE ANNE,571733.34
THE HALIFAX GROUP,570481.74
DYNAMIC PERSONNEL CONSULTANTS,565358.69
PRICEWATERHOUSE COOPERS,565204.02
TURTLE ISLAND STAFFING,564196.03
OPROMA,562925.59
SAS INSTITUTE,562078.89
UNIVERSITY OF GUELPH,551430.01
ORANGUTECH,526215.09
THE MATHWORKS,519030.47
SOLANA NETWORKS,517682.61
UNIVERSITY OF ALBERTA,496725.81
XEROX,484108.87
IT NET CONSULTANTS,481996.40
MUSTANG HELICOPTERS,480713.63
QUEEN S UNIVERSITY,470806.22
KYNDRYL CANADA,460359.90
SAMSON ASSOCIES,458693.70
CACHE COMPUTER CONSULTING,457704.54
PROTAK CONSULTING GROUP,457178.66
ECOLE DE LANGUES ABCE,453012.76
TIREE,452709.08
MORRISON HERSHFIELD,452183.65
PORT OF SPAIN HOLDINGS,449321.90
"NADINE INTERNATIONAL",447413.01
FEDERAL EXPRESS CANADA,436750.00
RICOH,424235.19
NIMBLE INFORMATION STRATEGIES,423120.76
D DOYLE INSTALLATIONS,420346.21
PLANET LABS,411103.22
ASSOCIATED ENGINEERING,404898.30
MINDWIRE SYSTEMS,404680.61
MEDIA Q,401425.00
BRANDT TRACTOR,398815.42
D4IS SOLUTIONS,393348.28
HYPERACTIVE PRODUCTIONS,390073.53
WORLEY PARSONS,383523.26
KONICA MINOLTA BUSINESS SOLUTIONS,380678.50
UNIVERSITE LAVAL,379802.24
UNIVERSAL HELICOPTERS,377032.60
NITAM SOLUTIONS,373507.87
GC STRATEGIES,372441.23
BLOOMBERG FINANCE L P,364400.54
SKILLSOFT CANADA,355673.65
FLYNN CANADA,355216.44
MICHAEL WAGER CONSULTING,348553.82
FLIGHT FUELS,347389.47
HEXAGON,346106.95
UNIVERSITE DE SHERBROOKE,345701.29
L3HARRIS,343944.16
POLARIS INDUSTRIES,339078.58
BUREAU VERITAS,335204.60
PATTISON SIGN GROUP,331449.76
CISION CANADA,321671.06
ACART COMMUNICATIONS,319970.80
2347758 NOVA SCOTIA,317750.15
UNIVERSITY OF WESTERN ONTARIO,312878.22
STERIS CANADA,301961.10
QUORUS CONSULTING GROUP,300130.15
GOSS GILROY,289430.14
WILEY SUBSCRIPTION SERVICES,289276.21
KNOWLEDGE CIRCLE LEARNING SERVICES,283532.79
AVI SPL,281723.93
"NATIONS TRANSLATION GROUP",277588.11
UNIVERSITY OF NEW BRUNSWICK,267347.84
INTEGRA NETWORKS,266643.91
QUINTET CONSULTING,266636.98
JEOL,262500.00
KIM CONSTRUCTORS,262224.91
KEYSTONE SUPPLIES INTERNATIONAL,258092.55
LAURENTIAN TECHNOLOGIES,257673.29
RMS SOFTWARE,254371.61
CHEMICAL ABSTRACTS SERVICE,251637.60
MCELHANNEY ASSOCIATES,251285.91
GHD,248478.56
OTTAWA MOVING LOGISTICS 2013,246229.36
BEE CLEAN BUILDING MAINTENANCE,243880.12
BIO RAD LABORATORIES CANADA,241629.67
TUNDRA TECHNICAL SOLUTIONS,240815.62
INFO TECH RESEARCH GROUP,240126.81
DELL COMPUTER,235972.09
AMERICAN CHEMICAL SOCIETY,231645.42
NUA OFFICE,227531.30
ARI FINANCIAL SERVICES,224642.75
RAMPART INTERNATIONAL,222368.58
CANSEL SURVEY EQUIPMENT,221634.28
PALADIN GROUP,218088.84
W S MORGAN CONSTRUCTION,211204.30
UNIVERSITE DE MONTREAL,207042.19
CONTRACT COMMUNITY,206354.87
ISOMASS SCIENTIFIC,205878.75
ECOLE DE LANGUES EAGLE,205712.46
WORKDYNAMICS TECHNOLOGIES,205339.27
KONTZAMANIS GRAUMANN SMITH,203809.47
KNOWLEDGE CIRCLE,195986.68
CISTEL TECHNOLOGY,194024.16
GLOBAL TOTAL OFFICE,192020.97
INTERNATIONAL SAFETY RESEARCH,191250.00
MISHKUMI TECHNOLOGIES,189928.36
RAYTHEON,188729.64
IBISKA TELECOM,187201.49
REPUBLIC ARCHITECTURE,184880.15
WASTE MANAGEMENT OF CANADA,183842.08
DECISIVE GROUP,177265.36
OUTLAW EAGLE MANUFACTURING,169890.00
YAMAHA MOTORS CANADA,168886.46
GENERAL DYNAMICS,168779.69
GLOBAL KNOWLEDGE,165444.61
LEO PISCES SERVICES GROUP,165300.03
ALPINE HELICOPTERS,164924.37
FRANCIS CANADA TRUCK CENTRE,164165.20
COLLIERS PROJECT LEADERS,163734.29
BECKMAN COULTER CANADA,161905.34
UNIVERSITY OF CALGARY,161363.93
CONCEPT CONTROLS,161064.64
FACCA,160460.00
LIFE TECHNOLOGIES,157761.82
RIGGS ENGINEERING,156931.01
FOX TRANSLATIONS,156648.02
AINSWORTH,153596.94
CBCI TELECOM,152272.13
LEAN AGILITY,150286.58
CSDC SYSTEMS,147933.27
KWC ARCHITECTS,144450.96
TYCO INTEGRATED FIRE SECURITY,144158.93
CARL ZEISS CANADA,143185.56
KEYSTONE ENVIRONMENTAL,141521.10
NOVA NETWORKS,140705.27
MGIS,139893.00
CH2M HILL CANADA,139887.51
PROQUEST,139762.35
VIDCRUITER,135913.13
DALHOUSIE UNIVERSITY,134496.61
PODOLINSKY EQUIPMENT,132210.00
TITAN BOATS,131250.00
CHUBB EDWARDS,129645.46
TRANE CANADA,129121.40
WILCO CONTRACTORS SOUTHWEST,126503.27
GENOME QUEBEC,126455.55
HATCH,123390.75
ENSEIGNES PATTISON SIGN GROUP,122461.54
BRECKENHILL,121087.16
AVJET HOLDING,121007.69
INSTITUTE ON GOVERNANCE,118195.50
PLEIAD CANADA,118101.39
MILLIPORE CANADA,115562.29
TRANSWEST AIR,114637.82
METTLER TOLEDO,114563.01
MELTWATER,113573.69
COENTREPRISE CITE CARON,112759.93
FACTIVA,110203.90
ENVIRONICS RESEARCH GROUP,110167.09
FLEET FCA CANADA,109102.81
LANSDOWNE TECHNOLOGIES,108418.90
ADRM TECHNOLOGY CONSULTING,107587.79
R2I,106377.60
LUXTON CONSTRUCTION,105367.50
AON REED STENHOUSE,104354.20
ACKLANDS GRAINGER,104137.31
HALPENNY INSURANCE BROKERS,103972.21
CONVERGINT TECHNOLOGIES,103522.37
INTERNATIONAL TRUCK BODY,102145.05
BOMBARDIER,101169.10
DATA CENTRE INTELLIGENCE,101107.60
ARNASON INDUSTRIES,98311.50
GLOBAL UPHOLSTERY,98006.87
C CORE,97636.21
SYSCO,97434.45
KUBOTA CANADA,95688.40
ESBE SCIENTIFIC INDUSTRIES,92734.37
SUPERIOR PROPANE,90373.17
6854265 CANADA,89972.58
ROHDE SCHWARZ CANADA,89443.17
TETRA TECH,89366.83
BOUTHILLETTE PARIZEAU,89101.75
SLR CONSULTING CANADA,88914.05
PRINTERS PLUS,88172.32
"NAVAMAR",87698.33
COMPUGEN,87059.49
"NATTIQ",86231.25
SOLOTECH,85772.98
NEWS CANADA,85691.13
THYSSENKRUPP ELEVATOR,85240.54
MILTEX SOLUTIONS CANADA,84812.15
CIMA,84311.88
HEMMERA ENVIROCHEM,82270.65
GFL ENVIRONMENTAL,81143.75
ENGLOBE,80166.32
UNIVERSITY OF REGINA,80001.56
ORBIS RISK CONSULTING,79953.15
HOULE ELECTRIC,75372.36
ROBERT ALLAN,75276.60
GRANICUS CANADA HOLDINGS,75238.47
ERNST YOUNG,74388.83
ITEX,74140.34
TOTEM OFFISOURCE,73606.59
SUTHERLAND EXCAVATING,70610.00
MCMASTER UNIVERSITY,70012.80
LEVITT SAFETY,69718.95
ATLANTIC BUSINESS INTERIORS,68984.47
DELTA PHOTONICS,68003.16
MNP,66414.84
ANCHOR QEA,64323.88
GETINGE CANADA,64039.39
1320376 ONTARIO,63984.42
SVEMY CONSTRUCTION,61845.00
J L RICHARDS ASSOCIATES,61236.84
VIKING FIRE PROTECTION,60169.11
ALLSEATING,60168.95
SUPREMEX,59499.43
QUANTUM MANAGEMENT SERVICES,59475.34
CALIAN,59197.37
INTEGRATED DISTRIBUTION SYSTEMS,58873.00
MESSA COMPUTING,58705.91
INSIGHT SOFTWARE CANADA,57742.16
MARKIDO,54617.49
JUMPING ELEPHANTS,54436.21
PROLOGIC SYSTEMS,53057.67
SOFTSIM TECHNOLOGIES,53030.50
MARITIME FENCE,52059.75
EXP SERVICES,51146.27
QUADBRIDGE,50916.71
MANITOBA HYDRO,49635.44
R R INTERNATIONAL TRANSLATION,48816.00
TAYLOR FRANCIS,48529.34
HAWORTH,45856.95
"NAV CANADA",44325.38
CONTROLLED ENVIRONMENTS,43946.83
MERCURY MARINE,42767.04
IBM CANADA,42248.60
KPMG,42000.00
EKOS RESEARCH ASSOCIATES,40476.94
CPKN NETWORK,40241.25
RTG PROTECH,39953.81
CANADIAN STANDARDS ASSOCIATION,39864.00
PAGEAU MOREL ASSOCIES,39493.93
WOLTERS KLUWER,38827.06
UNIVERSITY OF ONTARIO,38757.00
RHEA,38194.70
AMERESCO CANADA,37862.91
GROUPE EDGENDA,36849.49
MILLBROOK TACTICAL,36651.55
SIMEX DEFENCE,36555.50
HARNOIS ENERGIES,34876.80
EMERGENT BIOSOLUTIONS,34652.77
CONFERENCE BOARD OF CANADA,34492.50
MITSUBISHI MOTOR SALES,33614.42
LIKE 10,33263.63
LES ENQUETES HENRI,33055.31
INTEROUTE CONSTRUCTION,32650.81
SUNCOR ENERGY,31500.00
LANGUAGE MARKETPLACE,31267.55
BARDON SUPPLIES,30870.00
SUBARU CANADA,30151.85
ATLANTIC TOWING,30077.73
FASTENAL,29217.24
TOSHIBA CANADA,29020.48
ICEBERG NETWORKS,28743.75
CPCS TRANSCOM,28718.46
NIELSEN,28608.66
COFOMO,27531.80
GATEWAY MECHANICAL SERVICES,26989.54
DATA COMMUNICATIONS MANAGEMENT,25683.27
WOOD,25430.13
APPLIED ELECTONICS,25204.52
FMC PROFESSIONALS,25150.78
NOVA SCOTIA COMMUNITY COLLEGE,25000.00
PARSONS CANADA,24973.00
RUSSEL METALS,24973.00
WINDREACH CONSULTING SERVICES,24916.50
GRAYBAR CANADA,24789.38
KORN FERRY CA,24719.63
MID CANADA MOD CENTER,24689.87
QIAGEN,24644.17
VERSACOM,24432.19
CANADIAN NORTH,24395.50
GILMORE REPRODUCTIONS,24384.18
LES ENTREPRISES P E C,24144.75
SUMMIT CANADA DISTRIBUTORS,24097.25
PEPCO,23997.46
TENAQUIP,23814.25
AUSENCO SUSTAINABILITY,23376.08
CARMICHAEL ENGINEERING,23193.24
CARON PROFESSIONAL LINGUISTIC,22635.58
LLOYD LIBKE LAW ENFORCEMENT SALES,22218.64
ONX ENTERPRISE SOLUTIONS,22201.49
ASOKAN BUSINESS INTERIORS,22042.25
COCO PAVING,21809.00
PETERS CONSTRUCTION,21614.25
EFFIGIS GEO SOLUTIONS,21525.00
WESCO DISTRIBUTION CANADA,21470.00
THE UNIVERSITY OF BRITISH COLUMBIA,21000.00
HUMANSCALE CANADA,19872.35
INLAND AUDIO VISUAL,19824.00
OPEN GEOSPATIAL CONSORTIUM,19657.58
PROSCI CANADA,19269.81
DYMECH ENGINEERING,19136.56
ZODIAC HURRICANE TECHNOLOGIES,18927.30
ARCADIS CANADA,18387.43
LEXISNEXIS CANADA,18046.48
VERSATIL BPI,18033.72
GATESTONE,17993.71
KIA CANADA,17880.02
ALLIANCE ENGINEERING CONSTRUCTION,17515.00
EFCO ENTERPRISES,17503.00
SHARP ELECTRONICS,17182.48
COMPAGNIE AMPLEXOR CANADA,16949.88
M D CHARLTON,16872.62
STERICYCLE,15820.00
IVAN S CAMERA,15214.30
IMPERIAL OIL,15088.58
COMPUCOM CANADA,14700.10
THE VCAN GROUP,14486.85
PITNEY BOWES,12765.61
CONTRO VALVE,12416.44
HOLLAND COLLEGE,11800.00
LIEBHERR CANADA,11693.58
MALATEST,11528.95
OPEN STORAGE SOLUTIONS,11093.39
CARAHSOFT TECHNOLOGY,10881.12
LECO INSTRUMENTS,10706.84
PURELOGIC,10276.22
DBC MARINE SAFETY SYSTEMS,10201.64
GFL ENVIRONMENTAL SERVICES,7969.48
MUSTANG SURVIVAL,6636.69
MINISTRY OF FINANCE,3298.19
IPSOS,2498.39
AMAZON,1968.50
BEVA GLOBAL MANAGEMENT,0.00
GOOGLE CANADA,0.00
