owner_org,d_fiscal_year,total
osfi-bsif,2020-2021,370242.21
pbc-clcc,2018-2019,149327.6
pbc-clcc,2019-2020,167844.1
pbc-clcc,2020-2021,171416.04
pc,2017-2018,3199690.03
pc,2018-2019,2910458.55
pc,2019-2020,2737504.11
pc,2020-2021,2590188.72
pch,2017-2018,1748723.21
pch,2018-2019,943635.13
pch,2019-2020,880150.31
pch,2020-2021,390477.24
pco-bcp,2017-2018,3201846.87
pco-bcp,2018-2019,3391151.07
pco-bcp,2019-2020,4114303.64
pco-bcp,2020-2021,2591174.94
phac-aspc,2018-2019,184284.02
phac-aspc,2019-2020,2132816.49
phac-aspc,2020-2021,36083975.71
ppsc-sppc,2017-2018,656800.15
ppsc-sppc,2018-2019,1053674.45
ppsc-sppc,2019-2020,1041445.61
ppsc-sppc,2020-2021,1100924.03
ps-sp,2017-2018,104915.11
ps-sp,2018-2019,288364.48
ps-sp,2019-2020,265670.22
ps-sp,2020-2021,265220.02
psc-cfp,2017-2018,8940.89
psc-cfp,2018-2019,22352.23
psc-cfp,2019-2020,22413.47
pwgsc-tpsgc,2017-2018,38302133.81
pwgsc-tpsgc,2018-2019,36039117.88
pwgsc-tpsgc,2019-2020,35982815.18
pwgsc-tpsgc,2020-2021,30430552.46
rcmp-grc,2017-2018,75471512.62
rcmp-grc,2018-2019,83314320.02
rcmp-grc,2019-2020,77821582.92
rcmp-grc,2020-2021,53842018.94
ssc-spc,2017-2018,4710492.44
ssc-spc,2018-2019,4431976.88
ssc-spc,2019-2020,4557942.46
ssc-spc,2020-2021,5917587.51
statcan,2017-2018,13464.15
statcan,2018-2019,2076591.38
statcan,2019-2020,1994374.57
statcan,2020-2021,1921385.39
tbs-sct,2017-2018,214096.98
tbs-sct,2018-2019,621927.59
tbs-sct,2019-2020,707364.15
tbs-sct,2020-2021,696703.49
tc,2017-2018,3861505.43
tc,2018-2019,3579648.61
tc,2019-2020,3950862.69
tc,2020-2021,4039303.3
vac-acc,2017-2018,1409911.48
vac-acc,2018-2019,1169959.78
vac-acc,2019-2020,1712042.52
vac-acc,2020-2021,1354360.89
vrab-tacra,2017-2018,11571.82
vrab-tacra,2018-2019,10206.02
vrab-tacra,2019-2020,13541.94
wage,2019-2020,103123.8
wage,2020-2021,11703.55
