owner_org,d_fiscal_year,total
nserc-crsng,2020-2021,945542.08
oag-bvg,2017-2018,58100.70
oag-bvg,2018-2019,83533.55
oag-bvg,2019-2020,250053.20
oag-bvg,2020-2021,533659.08
ocol-clo,2017-2018,40804.83
ocol-clo,2018-2019,20486.37
oic-ci,2018-2019,15639.51
oic-ci,2019-2020,64313.35
oic-ci,2020-2021,67807.26
opc-cpvp,2018-2019,76515.86
opc-cpvp,2019-2020,78803.87
opc-cpvp,2020-2021,78803.87
osfi-bsif,2017-2018,91563.24
osfi-bsif,2018-2019,196974.57
osfi-bsif,2019-2020,344222.82
osfi-bsif,2020-2021,337257.88
pch,2017-2018,724124.10
pch,2018-2019,153395.56
pch,2020-2021,151565.07
pco-bcp,2020-2021,6960.37
phac-aspc,2017-2018,28721.88
phac-aspc,2018-2019,71347.50
phac-aspc,2019-2020,59972.50
phac-aspc,2020-2021,2103898.02
ppsc-sppc,2017-2018,118152.80
ppsc-sppc,2019-2020,245529.08
ppsc-sppc,2020-2021,29174.04
ps-sp,2017-2018,28280.09
ps-sp,2018-2019,150871.98
psc-cfp,2017-2018,106547.33
psc-cfp,2018-2019,438060.29
psc-cfp,2019-2020,323531.12
pwgsc-tpsgc,2017-2018,1946503.21
pwgsc-tpsgc,2018-2019,5778544.26
pwgsc-tpsgc,2019-2020,4889265.92
pwgsc-tpsgc,2020-2021,6606801.01
rcmp-grc,2017-2018,2006964.18
rcmp-grc,2018-2019,3299622.26
rcmp-grc,2019-2020,1242722.52
rcmp-grc,2020-2021,2614631.93
ssc-spc,2017-2018,3202300.54
ssc-spc,2018-2019,3297563.30
ssc-spc,2019-2020,6383628.21
ssc-spc,2020-2021,8320856.94
statcan,2017-2018,245017.21
statcan,2018-2019,329052.01
statcan,2019-2020,91132.15
statcan,2020-2021,647769.65
tbs-sct,2017-2018,2323498.12
tbs-sct,2018-2019,2142610.47
tbs-sct,2019-2020,1935040.51
tbs-sct,2020-2021,1092549.56
tc,2017-2018,347948.86
tc,2018-2019,1514377.36
tc,2019-2020,562248.52
tc,2020-2021,540774.87
vac-acc,2018-2019,63673.77
vac-acc,2019-2020,353663.78
vac-acc,2020-2021,608453.04
wage,2019-2020,226.04
wage,2020-2021,115154.68
