owner_org,d_fiscal_year,total,total_constant_2019_dollars
ssc-spc,2019-2020,1202226.48,1191501.26
ssc-spc,2020-2021,1053820.14,1002013.62
ssc-spc,2021-2022,724660.36,672875.21
statcan,2020-2021,810210.00,770242.57
statcan,2021-2022,281579.05,260997.48
tc,2017-2018,2389.75,2451.68
tc,2018-2019,2231.69,2267.12
tc,2019-2020,2013.18,1996.19
tc,2020-2021,2007.68,1908.64
tc,2021-2022,2007.68,1864.02
vac-acc,2019-2020,54292.79,54121.32
wd-deo,2019-2020,5858.16,5716.39
