d_vendor_name,overall_total
DONNA CONA,603272.61
PALADIN GROUP,591357.61
PORTAGE PERSONNEL,580301.84
PROSCI CANADA,574660.90
CSDC SYSTEMS,554079.62
BDO CANADA,554034.29
ENVIRONICS RESEARCH GROUP,553104.06
WORLDREACH SOFTWARE,544227.26
THE HALIFAX GROUP,542882.22
NUA OFFICE,512160.12
TELUS CANADA,509222.20
ALTIS HUMAN RESOURCES,485288.26
REDWOOD PERFORMANCE GROUP,482707.19
QMR,473439.88
APPLIED ELECTONICS,467351.63
LOWE MARTIN COMPANY,456043.30
LRO STAFFING,439287.35
SAMSON ASSOCIES,428159.58
GRAND TOY,422964.48
TIREE,422191.32
ECOLE DE LANGUES ABCE,417661.27
IPSOS,416839.12
CISTEL TECHNOLOGY,389754.21
TOSHIBA CANADA,386347.14
IDN CANADA,370779.52
PITNEY BOWES,361839.08
ESRI,358359.63
HAWORTH,347144.42
THE CONFERENCE BOARD OF CANADA,330263.24
GLOBAL UPHOLSTERY,318146.78
QUINTET CONSULTING,306454.02
CALYTERA SOFTWARE,305936.63
THOMAS SCHMIDT,302162.00
STANTEC,299436.20
GILMORE PRINTING SERVICES,299338.08
ECLIPSYS SOLUTIONS,293420.89
NIMBLE INFORMATION STRATEGIES,291081.47
ZERNAM ENTERPRISE,286974.89
R A MALATEST ASSOCIATES,285676.43
ACART COMMUNICATIONS,284986.00
MEDIA Q,276850.00
A NET SOLUTIONS,275704.84
SOFTCHOICE,274943.64
CISION CANADA,272254.12
ERNST YOUNG,236711.77
QUORUS CONSULTING GROUP,224439.09
COMMVAULT SYSTEMS,224026.44
TOYOTA,215575.56
EBSCO CANADA,214079.19
DYNAMIC PERSONNEL CONSULTANTS,212042.65
EKOS RESEARCH ASSOCIATES,207519.11
SYSTEMSCOPE,198247.20
COLLIERS PROJECT LEADERS,196499.47
ECOLE DE LANGUES EAGLE,177229.10
GENERAL DYNAMICS,174870.59
ITEX,173642.45
ARTEMP PERSONNEL SERVICES,170192.46
PRINTERS PLUS,165863.09
RAYMOND CHABOT GRANT THORNTON,162537.71
LEGER MARKETING,159592.73
PLEIAD CANADA,158625.02
EBERHARD VON HUENE ASSOCIATES,155822.46
PRA,146951.75
OPENTEXT,143913.88
GOSS GILROY,140206.69
MWCO,138839.50
MELTWATER NEWS CANADA,130678.72
SUPREMEX,125524.55
FMC PROFESSIONALS,106267.18
ATCO,101248.38
MDOS CONSULTING,98988.00
PHOENIX STRATEGIC PERSPECTIVES,95195.72
RMS SOFTWARE,94116.81
CONVERGINT TECHNOLOGIES,88915.06
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,86187.70
MITSUBISHI MOTOR SALES,86040.73
SOFTSIM TECHNOLOGIES,78848.58
RHEA,74320.10
FCA CANADA,71577.15
CHARRON HUMAN RESOURCES,67305.00
DWP SOLUTIONS,65992.74
AVI SPL CANADA,62110.59
INFO TECH RESEARCH GROUP,61937.16
DALHOUSIE UNIVERSITY,59950.00
OGILVY MONTREAL,58383.16
OPEN STORAGE SOLUTIONS,55267.20
SUPER CHANNEL INTERNATIONAL,55155.82
CARLETON UNIVERSITY,54240.00
LIKE 10,53862.26
VIDCRUITER,52830.62
RAPISCAN SYSTEMS,52792.33
PRECISIONIT,50874.04
INSA,49879.48
AVENAI,49855.60
ADOBE,47563.70
THE RIGHT DOOR CONSULTING,47358.30
TOTEM OFFISOURCE,47188.68
PATTISON SIGN GROUP,45207.13
UNIVERSITY OF OTTAWA,44930.64
UNIVERSITY OF TORONTO,44091.00
NEOPOST CANADA,42421.74
PANASONIC,41745.03
"NATIONAL ARTS CENTRE",41033.39
SERVICES LINGUISTIQUES VERSACOM,40629.80
INSTITUTE ON GOVERNANCE,40000.00
AON REED STENHOUSE,38154.70
HUMANSCALE CANADA,37027.05
CARDINAL HEALTH CANADA,36722.85
LES ENQUETES HENRI,36677.03
D DOYLE INSTALLATIONS,34175.61
CONTRACT COMMUNITY,31535.78
"NATTIQ",30723.80
VMWARE,28716.09
INSIGHT SOFTWARE CANADA,28007.75
DASCO STORAGE SOLUTIONS,26895.41
SHARP ELECTRONICS,26747.78
FAST FORWARD FRENCH,26672.00
ST JOSEPH PRINT GROUP,26583.25
GLOBAL KNOWLEDGE,26107.52
"NATIONS TRANSLATION GROUP",25567.29
ZYCOM,25394.49
L3HARRIS,25076.33
MNP,24848.70
BERLITZ CANADA,24630.00
COMPUGEN,24475.80
LES TRADUCTIONS TESSIER,23899.50
WOLTERS KLUWER,23503.82
MCMASTER UNIVERSITY,22000.00
SOLOTECH,21930.47
MULTISHRED,21325.36
LEAN AGILITY,20509.50
KPMG,20250.52
NOVA NETWORKS,19172.47
COTTON CANDY MISSISSAUGA,15507.92
UNIVERSITY OF ALBERTA,14000.00
AMS IMAGING,13373.24
IHS GLOBAL,13117.24
SHI CANADA,12445.89
GEMALTO COGENT,11961.05
MOORE CANADA,10212.49
CANON,6495.57
OXFORD ECONOMICS USA,5851.23
MEGALEXIS COMMUNICATIONS,4705.75
MARKIDO,4638.33
HALPENNY INSURANCE BROKERS,3289.64
KONICA MINOLTA BUSINESS SOLUTIONS,1869.34
ROGERS,1768.91
CA,767.68
