owner_org,d_fiscal_year,total
esdc-edsc,2018-2019,1075288.822413793
esdc-edsc,2019-2020,5116341.447586207
esdc-edsc,2020-2021,1193958.31
fcac-acfc,2017-2018,3617.531310386473
fcac-acfc,2018-2019,3617.531310386473
fcac-acfc,2019-2020,45274.22003284072
fcac-acfc,2020-2021,102260.5422003284
feddevontario,2017-2018,1066037.5078587076
feddevontario,2018-2019,1066037.5078587076
feddevontario,2019-2020,567966.4005749486
feddevontario,2020-2021,566414.5798083504
fja-cmf,2017-2018,41810
fja-cmf,2018-2019,58760
fja-cmf,2019-2020,57499.83495700294
fja-cmf,2020-2021,58628.29439803907
hc-sc,2017-2018,12802.481481481482
ic,2017-2018,166004.63111650487
ic,2019-2020,21441.75
ijc-cmi,2019-2020,22872.405273722627
ijc-cmi,2020-2021,22809.912363138683
isc-sac,2018-2019,485131.25999999995
isc-sac,2019-2020,772782.05
jus,2017-2018,35335.488890469416
nfb-onf,2017-2018,76015.73780397348
nfb-onf,2018-2019,235451.30607361303
nfb-onf,2019-2020,564726.2419392423
nfb-onf,2020-2021,88085.51292933094
nrc-cnrc,2017-2018,588247.0697148723
nrc-cnrc,2018-2019,126920.0126478149
nrc-cnrc,2019-2020,78704.5
nrc-cnrc,2020-2021,39292.013333333336
nrcan-rncan,2017-2018,0
nrcan-rncan,2018-2019,0
nrcan-rncan,2019-2020,0.4986301369863014
nrcan-rncan,2020-2021,886593.081369863
nserc-crsng,2020-2021,28137
nsira-ossnr,2020-2021,11656.630000000001
oag-bvg,2018-2019,123000
oag-bvg,2020-2021,160000
ocl-cal,2017-2018,60750.89108519752
ocl-cal,2018-2019,52187.37108519753
ocl-cal,2019-2020,50012.89497858163
ocl-cal,2020-2021,39819.27108519753
opc-cpvp,2020-2021,79810.59
osfi-bsif,2018-2019,212673.50999999998
osfi-bsif,2019-2020,90885.42583333334
osfi-bsif,2020-2021,856270.5941666667
pbc-clcc,2017-2018,32321.095890410958
pbc-clcc,2018-2019,8358.90410958904
pbc-clcc,2019-2020,24943.816742576422
pbc-clcc,2020-2021,262013.91517523178
pc,2017-2018,125660.92322580644
pc,2019-2020,835488.34
pc,2020-2021,1394193.9800000002
pch,2017-2018,627781.4726980198
pch,2018-2019,498904.3426980198
pch,2019-2020,494475.2039108911
pch,2020-2021,546351.3326980198
pco-bcp,2017-2018,84838.09759358552
pco-bcp,2018-2019,84838.09759358552
pco-bcp,2019-2020,70177.60217043724
pco-bcp,2020-2021,161187.35632183906
phac-aspc,2018-2019,37480.63
ppsc-sppc,2018-2019,37855
ppsc-sppc,2019-2020,479283.68
ppsc-sppc,2020-2021,445792.8
ps-sp,2019-2020,179035.27999999997
ps-sp,2020-2021,332694.6
psic-ispc,2017-2018,15322.8
psic-ispc,2018-2019,75324.09999999999
psic-ispc,2019-2020,15193.710000000003
psic-ispc,2020-2021,28858.530000000002
pwgsc-tpsgc,2017-2018,2838285.496186907
pwgsc-tpsgc,2018-2019,4192118.099289381
pwgsc-tpsgc,2019-2020,7808318.596401031
pwgsc-tpsgc,2020-2021,5391233.479176369
rcmp-grc,2017-2018,9557265.170242177
rcmp-grc,2018-2019,12838244.173316488
rcmp-grc,2019-2020,10644849.372557038
rcmp-grc,2020-2021,19932672.1150849
ssc-spc,2017-2018,304380748.90599823
ssc-spc,2018-2019,350845924.18867904
ssc-spc,2019-2020,330823725.9018297
ssc-spc,2020-2021,323898211.0118209
statcan,2020-2021,362299.98
tc,2019-2020,1968918.2
tc,2020-2021,21744.24
tsb-bst,2019-2020,42625.840000000004
wage,2019-2020,127472.48999999999
wage,2020-2021,159814.68
