owner_org,d_fiscal_year,total
esdc-edsc,2020-2021,28335515.01400679
fcac-acfc,2020-2021,224084.65000000002
fin,2017-2018,48365.45
fin,2018-2019,548942.7
fintrac-canafe,2018-2019,457694.91000000003
fintrac-canafe,2019-2020,18900.14
fja-cmf,2019-2020,123197.09999999999
hc-sc,2017-2018,425530.1039520958
hc-sc,2018-2019,358189.6811111111
hc-sc,2019-2020,543970.3608539545
hc-sc,2020-2021,383287.5895414847
iaac-aeic,2017-2018,19065.47
iaac-aeic,2018-2019,113259.9
iaac-aeic,2019-2020,194230.0885365854
iaac-aeic,2020-2021,7073.821463414634
ic,2017-2018,1140442.6520689656
ic,2018-2019,176566.65793103448
ic,2019-2020,319650.27
ic,2020-2021,188902.1
ijc-cmi,2018-2019,40353.32
ijc-cmi,2019-2020,10758.56
infc,2017-2018,609253.7763748047
infc,2018-2019,1419004.6797833936
infc,2019-2020,312508.14137184113
infc,2020-2021,301118.2797833935
irb-cisr,2019-2020,1758717.97
isc-sac,2018-2019,934688.4789920425
isc-sac,2019-2020,1467341.9610079576
isc-sac,2020-2021,536389.39
jus,2017-2018,1109992.8900000001
jus,2018-2019,1202682.73
jus,2019-2020,247327.32483870967
jus,2020-2021,21296.175161290324
lac-bac,2017-2018,285537.38
lac-bac,2018-2019,50329.770000000004
lac-bac,2019-2020,263121.22
lac-bac,2020-2021,316558.6552795031
mgerc-ceegm,2020-2021,16473.16
mpcc-cppm,2019-2020,13559.730000000001
mpcc-cppm,2020-2021,12150.89
nrc-cnrc,2017-2018,611567.3
nrc-cnrc,2018-2019,233120.58478076858
nrc-cnrc,2019-2020,692927.1456419099
nrc-cnrc,2020-2021,214282.7927017188
nrcan-rncan,2017-2018,1222133.46509139
nrcan-rncan,2018-2019,806446.4349264355
nrcan-rncan,2019-2020,2516859.379910632
nrcan-rncan,2020-2021,976043.8817918821
nserc-crsng,2018-2019,1013409.36
nserc-crsng,2019-2020,1005684.7799999999
nserc-crsng,2020-2021,24973
nsira-ossnr,2020-2021,103836.30808510639
oag-bvg,2017-2018,290110.2
oag-bvg,2018-2019,690188.1
oag-bvg,2019-2020,493673
oag-bvg,2020-2021,641343.94
ocl-cal,2017-2018,135563.84
ocol-clo,2017-2018,239137.33551912569
ocol-clo,2018-2019,47005.427814207644
ocol-clo,2019-2020,833046.8684018265
oic-ci,2017-2018,10542.06
oic-ci,2019-2020,125707.19
opc-cpvp,2018-2019,115265.6
opc-cpvp,2019-2020,230381.24000000002
opc-cpvp,2020-2021,188510.13000000003
osfi-bsif,2017-2018,517742.13000000006
osfi-bsif,2018-2019,110991.68999999999
osfi-bsif,2019-2020,899334.9887804878
osfi-bsif,2020-2021,493943.6712195122
pbc-clcc,2019-2020,148584.69
pc,2017-2018,299328.4416010979
pc,2018-2019,650852.1823696248
pc,2019-2020,2764023.200924062
pc,2020-2021,1066979.2790097727
pch,2017-2018,1299600.6700000002
pch,2018-2019,280871.3446564885
pch,2019-2020,248071.33534351145
pch,2020-2021,140074.04
pco-bcp,2017-2018,493168.52
pco-bcp,2018-2019,815896.2311764705
pco-bcp,2019-2020,497694.4888235294
pco-bcp,2020-2021,85005.95
phac-aspc,2017-2018,411079.43
phac-aspc,2018-2019,162599.44
phac-aspc,2019-2020,53935.2
phac-aspc,2020-2021,74507.13
ppsc-sppc,2017-2018,207770.79
ppsc-sppc,2018-2019,244094.22
ppsc-sppc,2019-2020,798294.9
ppsc-sppc,2020-2021,382006.63
ps-sp,2017-2018,598136.235284745
ps-sp,2018-2019,826595.6204433263
ps-sp,2019-2020,2297683.0695937066
ps-sp,2020-2021,31198.861027568924
pwgsc-tpsgc,2017-2018,74397.34775
pwgsc-tpsgc,2019-2020,1254879.3722666993
pwgsc-tpsgc,2020-2021,576274.0177333007
rcmp-grc,2017-2018,7286433.624771854
rcmp-grc,2018-2019,8357300.487574849
rcmp-grc,2019-2020,12161054.914235972
rcmp-grc,2020-2021,1626576.7833235995
sirc-csars,2017-2018,77268
sirc-csars,2018-2019,96705.40000000001
ssc-spc,2017-2018,1039836.5298527376
ssc-spc,2018-2019,6656304.588602739
ssc-spc,2019-2020,496440.9053856241
ssc-spc,2020-2021,557443.1174212657
statcan,2018-2019,41416.99
statcan,2019-2020,552380.8300000001
statcan,2020-2021,177379.04
tbs-sct,2018-2019,951769.62
tbs-sct,2019-2020,1798404.1099999999
tbs-sct,2020-2021,19217.06
tc,2017-2018,6406671.25100425
tc,2018-2019,1437132.3592693557
tc,2019-2020,1826844.3812332437
tc,2020-2021,21745.35
tsb-bst,2018-2019,57911.28999999999
tsb-bst,2019-2020,100464.32
vac-acc,2017-2018,503220.6104517454
vac-acc,2018-2019,752281.23
vac-acc,2019-2020,336058.3
vac-acc,2020-2021,212650.6
vrab-tacra,2017-2018,167338.58
vrab-tacra,2019-2020,73412.16
wd-deo,2019-2020,28042.190000000002
