owner_org,d_fiscal_year,total,total_constant_2019_dollars
osfi-bsif,2018-2019,104422.86,105530.66
osgg-bsgg,2018-2019,295989.03,299766.30
osgg-bsgg,2019-2020,49466.66,49444.09
pco-bcp,2019-2020,50602.12,50479.42
pco-bcp,2020-2021,62397.88,61086.76
phac-aspc,2017-2018,32467.07,33458.58
phac-aspc,2018-2019,17522.72,17703.48
psc-cfp,2018-2019,106124.86,107779.18
psc-cfp,2019-2020,223228.16,222770.93
psc-cfp,2020-2021,222618.25,217940.53
psc-cfp,2021-2022,116493.38,106816.87
pwgsc-tpsgc,2017-2018,18900.00,19249.24
pwgsc-tpsgc,2018-2019,41754.28,42408.36
pwgsc-tpsgc,2019-2020,4916.05,4913.80
pwgsc-tpsgc,2020-2021,755326.00,713942.74
pwgsc-tpsgc,2021-2022,4909619.00,4534981.13
ssc-spc,2017-2018,691339.03,709793.67
ssc-spc,2018-2019,700259.44,709195.81
ssc-spc,2019-2020,674221.72,672819.68
ssc-spc,2020-2021,619933.30,610782.85
ssc-spc,2021-2022,194507.04,129841.80
tbs-sct,2017-2018,11316.78,11511.18
tbs-sct,2018-2019,692655.80,702029.93
tbs-sct,2019-2020,824823.91,822931.93
tbs-sct,2020-2021,800275.61,783605.24
tbs-sct,2021-2022,760460.06,577676.20
tc,2017-2018,29246.79,30030.77
tc,2018-2019,60756.43,61582.81
tc,2019-2020,5232.22,5239.39
tc,2020-2021,29380.93,28763.57
tc,2021-2022,29380.93,22318.94
vac-acc,2017-2018,13763.40,14056.45
