d_vendor_name,overall_total
WESTBURY NATIONAL SHOW SYSTEMS,366450.84
SOFTSIM TECHNOLOGIES,363101.88
COFOMO,360681.18
TOYOTA,359249.41
STERICYCLE,355964.67
TYCO INTEGRATED FIRE SECURITY,355825.36
BECKMAN COULTER CANADA,344347.19
MORRISON HERSHFIELD,343988.95
LRO STAFFING,342041.97
CONVERGINT TECHNOLOGIES,340400.60
PUBLIVATE,336372.70
QUINTET CONSULTING,329362.31
GLOBAL UPHOLSTERY,321425.23
LEVITT SAFETY,320700.50
KIA CANADA,320546.74
INFO TECH RESEARCH GROUP,316959.05
FOX TRANSLATIONS,316400.00
CHUBB EDWARDS,313055.04
KONE,312032.46
DYNACARE,305258.15
CALTRIO COMPANY,303746.19
ECOLE DE LANGUES EAGLE,292026.74
UNIVERSITY OF ALBERTA,288622.43
WATERSHED INFORMATION TECHNOLOGY,287981.38
VCI CONTROLS,284083.60
ORACLE CANADA,283381.06
INSTITUTE ON GOVERNANCE,281082.50
ESRI,280721.41
WSP,276494.00
WILEY SUBSCRIPTION SERVICES,274956.49
GENOME QUEBEC,268482.92
CISION CANADA,263026.34
OXFORD UNIVERSITY PRESS,261515.14
PLEIAD CANADA,254062.44
METTLER TOLEDO,251450.57
PRINTERS PLUS,244057.09
EPPENDORF CANADA,239986.24
CLOSEREACH,239334.00
BLACK MCDONALD,234094.53
GATESTONE,232940.53
ZOLL MEDICAL CANADA,231316.41
UNIVERSITY OF SASKATCHEWAN,231191.68
ALGONQUIN COLLEGE,227047.92
GOOGLE CANADA,226000.00
ANSYS CANADA,225775.11
GLAXOSMITHKLINE,223746.36
MICHAEL WAGER CONSULTING,221801.48
ICEBERG NETWORKS,214700.00
FELIX TECHNOLOGY,211662.48
CONOSCENTI TECHNOLOGIES,211326.95
CONSTRUCTION BUGERE,206725.05
FIA GROUP,205974.48
LOWE MARTIN COMPANY,196459.54
49 SOLUTIONS,193710.25
LEAN AGILITY,190770.84
PROQUEST,179536.76
APPLIED ELECTONICS,174768.65
ESBE SCIENTIFIC INDUSTRIES,173764.91
KONICA MINOLTA BUSINESS SOLUTIONS,173696.95
CBCI TELECOM,173474.18
BOUTHILLETTE PARIZEAU,173081.93
STERIS CANADA,172253.53
MTE LOGISTIX EDMONTON,169665.47
JUMPING ELEPHANTS,167607.25
ACCENTURE,166484.03
NISSAN CANADA,162145.69
CARL ZEISS CANADA,160904.36
MNP,156962.15
BEVA GLOBAL MANAGEMENT,156205.41
HAWORTH,151237.12
NITAM SOLUTIONS,148433.67
OPTIV CANADA FEDERAL,147070.14
HITACHI DATA SYSTEMS,146927.12
UNIVERSITY OF BRITISH COLUMBIA,142844.00
FLYNN CANADA,141216.10
SAMSON ASSOCIES,139226.88
PROSCI CANADA,138818.24
UNIVERSITE DE MONTREAL,138754.80
CONCEPT CONTROLS,137192.04
DMTI SPATIAL,136180.48
PRA,134820.30
INSA,134201.83
CANADIAN STANDARDS ASSOCIATION,133127.21
LINDE CANADA,132617.16
UBIQUS CANADA,131080.00
C D NOVA TECH,131026.89
ABBOTT,127792.93
COENTREPRISE CITE CARON,127460.25
THINKON,127068.58
MOBILE RESOURCE GROUP,125347.24
IBISKA TELECOM,122033.84
GILMORE REPRODUCTIONS,119211.90
S P GLOBAL MARKET INTELLIGENCE,118781.86
9172 8766 QUEBEC,117261.21
SEGUIN MORRIS,116955.00
MILLIPORE CANADA,116189.09
GENERAL DYNAMICS,116125.51
NOVA NETWORKS,115921.90
MITSUBISHI MOTOR SALES,115267.95
MINDWIRE SYSTEMS,115200.00
GESTION SEPTEM,113480.32
MORNEAU SHEPELL,113000.00
SPEARHEAD MANAGEMENT CANADA,112311.47
AIR NORTH,109849.82
UNIVERSITY OF MANITOBA,108943.50
INTERACTIVE AUDIO VISUAL,108940.79
VISIONTEC,106916.46
PITNEY BOWES,103628.76
SHI CANADA,100271.85
VFA CANADA,98958.85
MARKIDO,98842.71
OPROMA,98713.36
BERLITZ CANADA,98270.20
UNIVERSITE SAINTE ANNE,95060.40
LANNICK CONTRACT SOLUTIONS,94727.43
MULTISHRED,94560.17
THE UNIVERSITY OF BRITISH COLUMBIA,93590.00
3M CANADA COMPANY,92951.11
ARCADIS CANADA,92462.25
REDWOOD PERFORMANCE GROUP,89891.50
THYSSENKRUPP ELEVATOR,89585.33
HEWLETT PACKARD,89097.64
BUREAU VERITAS,88412.80
D MARK BIOSCIENCES,86358.55
CUMMINS CANADA,85893.27
STANTEC,85523.36
KWC ARCHITECTS,82490.00
SLR CONSULTING CANADA,79846.94
GOSS GILROY,79663.00
MERCK FROSST,79610.38
LANSDOWNE TECHNOLOGIES,78648.00
ELLISDON,78262.08
HOSKIN SCIENTIFIC,76840.00
ROHDE SCHWARZ CANADA,75846.30
RAYMOND CHABOT GRANT,74874.31
HYPERACTIVE PRODUCTIONS,72731.32
PUROLATOR,72236.76
GETINGE CANADA,69385.39
PROMAXIS,68698.02
INLAND AUDIO VISUAL,68673.99
UNIVERSITY OF CALGARY,66719.15
ELEMENTAL DATA COLLECTION,66451.98
UNIVERSITY OF REGINA,64350.00
UNIVERSITE LAVAL,63389.98
AECOM,63280.00
CA,61859.61
KYNDRYL CANADA,60664.91
EBSCO CANADA,59782.97
PALADIN GROUP,58438.75
STRATOS,58104.60
TESTFORCE SYSTEMS,57979.74
LEXISNEXIS CANADA,57342.07
COMPUGEN,56796.77
HOMEWOOD HEALTH,56036.70
3D DATACOMM,55581.28
ITEX,51274.74
TCI TRANSLATORS CONFERENCE,50431.90
DATA CENTRE INTELLIGENCE,49464.09
4 OFFICE AUTOMATION,49401.32
TSI,49059.13
LIFELABS,48386.72
MODERN NIAGARA OTTAWA,44256.45
THE STEVENS COMPANY,44084.29
TERLIN CONSTRUCTION,44013.50
UNIVERSITY OF GUELPH,43829.75
DAVTAIR INDUSTRIES,40680.00
CONFERENCE BOARD OF CANADA,39975.00
ST JOHN AMBULANCE,39934.20
ERNST YOUNG,39550.00
"NADINE INTERNATIONAL",39550.00
DARE HUMAN RESOURCES,39319.48
SGS CANADA,38996.30
CYTELLIGENCE,38225.68
I4C INFORMATION TECHNOLOGY,37931.28
IVAN S CAMERA,37422.34
INTERNATIONAL SAFETY RESEARCH,37290.00
HACKETT CONSULTING,36612.00
NUIX USG,36232.57
OTTAWA BUSINESS INTERIORS,34857.13
CPKN NETWORK,33900.00
COMPUCOM CANADA,33551.48
INTER MEDICO,32633.76
ANTHONY MACAULEY ASSOCIATES,32446.83
PLANET LABS,32288.34
ORBIS RISK CONSULTING,32205.00
OTIS ELEVATOR,31961.87
THALES,31416.81
INSIGHT SOFTWARE CANADA,31060.30
VMWARE,31052.50
ATS SERVICES,30365.51
PARKLAND,29626.92
TOTEM OFFISOURCE,28400.11
LES ENQUETES HENRI,28250.00
NUIX NORTH AMERICA,27806.29
RHEA,26912.08
RAPISCAN SYSTEMS,26284.31
ARI FINANCIAL SERVICES,25889.95
PHASELOCK SYSTEMS INTERNATIONAL,25067.92
JP2G CONSULTANTS,24916.50
DST CONSULTING ENGINEERS,24860.00
BRECKENHILL,24408.00
INFORMATICA,22907.36
LAURENTIAN TECHNOLOGIES,22334.45
CARMICHAEL ENGINEERING,22256.48
EFFIGIS GEO SOLUTIONS,22035.00
CANADIAN PAEDIATRIC SOCIETY,20900.00
JUNO RISK SOLUTIONS,20340.00
EVALUATION PERSONNEL SELECTION,20001.00
ENTRUST,18306.00
BIOMERIEUX CANADA,17162.44
FEDERAL EXPRESS CANADA,16950.00
GENERAL ELECTRIC CANADA,15551.13
TETRA TECH,15401.52
GOLDER ASSOCIATES,14974.77
GLOBAL TOTAL OFFICE,14866.89
AMTEK ENGINEERING,14762.66
JOHNSON CONTROLS,14590.97
TELUS CANADA,14084.77
DELTA PHOTONICS,13647.18
JUMEC CONSTRUCTION,12466.16
SENSUS COMMUNICATION SOLUTIONS,12403.48
FRED TROTTIER CONSTRUCTION,12170.67
PROCOM CONSULTANTS,11992.68
NUA OFFICE,11423.17
HCL CANADA,11385.18
ST JOSEPH PRINT GROUP,11044.62
WTB LANGUAGE GROUP,10688.22
"NATTIQ",10418.72
BLUMETRIC ENVIRONMENTAL,10028.75
CLICK NETWORKS,9550.18
QUEEN S UNIVERSITY,8186.62
INTEGRATED DISTRIBUTION SYSTEMS,6319.44
NEPTUNE SECURITY SERVICES,5572.60
ADRM TECHNOLOGY CONSULTING,5490.47
ECLIPSYS SOLUTIONS,1873.12
LUCIRA HEALTH,0.00
ONCIDIUM,0.00
ROCHE DIAGNOSTICS,0.00
SWITCH HEALTH,0.00
