normalized_vendor_name,original_vendor_name
GENERAL DYNAMICS,GD-OTS
GENERAL DYNAMICS,General Dynamics Advanced Information Systems
GENERAL DYNAMICS,General Dynamics C4 Systems Inc
GENERAL DYNAMICS,General Dynamics Mission System
GENERAL DYNAMICS,General Dynamics Missions Systems
GENERAL DYNAMICS,GENERAL DYNAMICS  MISSION SYSTEMS
GENERAL DYNAMICS,GENERAL DYNAMICS C4 SYSTEMS INC
GENERAL DYNAMICS,"GENERAL DYNAMICS ARMAMENT AND TECHNICAL PRODUCTS, INC"
GENERAL DYNAMICS,General Dynamics C4Systems
GENERAL DYNAMICS,General Dynamics European
GENERAL DYNAMICS,GENERAL DYNAMICS C4 SYSTEMS INC.
GENERAL DYNAMICS,GENERAL DYNAMICS INFORMATION
GENERAL DYNAMICS,GENERAL DYNAMICS MISSIONS SYSTEMS
GENERAL DYNAMICS,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION
GENERAL DYNAMICS,General Dynamics Canada
GENERAL DYNAMICS,"GENERAL DYNAMICS MISSION SYSTEMS, I"
GENERAL DYNAMICS,General Dynamics Information
GENERAL DYNAMICS,GENERAL DYNAMICS SANTA BARBARA SISTEMAS GMBH
GENERAL DYNAMICS,"GENERAL DYNAMICS C4 SYSTEMS, INC."
GENERAL DYNAMICS,Gerneral Dynamics
GENERAL DYNAMICS,General Dynamics Mission Systems INC
GENERAL DYNAMICS,GENERAL DYNAMICS INFORMATION TECHNOLOGY CANADA LTD
GENERAL DYNAMICS,General Ddynamics AdvancedTechnology
GENERAL DYNAMICS,GENERAL DYNAMICS LAND
GENERAL DYNAMICS,GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES INC
GENERAL DYNAMICS,General Dynamics Ordnance and Tactical Systems Canada Inc.
GENERAL DYNAMICS,General Dynamic
GENERAL DYNAMICS,GENARAL DYNAMICS
GENERAL DYNAMICS,GENERAL DYNAMICS Decision Systems
GENERAL DYNAMICS,GENERAL DYNAMICS OTS VALLEYFIELD
GENERAL DYNAMICS,GENERAL DYNAMIC MISSION SYSTEMS
GENERAL DYNAMICS,General Dynamics Land Systems-
GENERAL DYNAMICS,General Dynamics European Land Systems
