d_vendor_name,overall_total
INTERACTIVE AUDIO VISUAL,7316673.01
XEROX,7286253.60
SALISH SEA INDUSTRIAL SERVICES,7248334.62
IFATHOM,7149829.97
AVONDALE CONSTRUCTION,7126172.57
GEMTEC,7052662.79
BC HYDRO,7047758.44
CHANNEL MANAGEMENT INTERNATIONAL,7015353.13
LUXTON CONSTRUCTION PLAINS,6914645.04
TITAN BOATS,6865275.23
THE MATHWORKS,6864152.17
CLERMARK,6841787.27
SAPPER LABS CYBER SOLUTIONS,6739174.44
MACEWEN PETROLEUM,6733360.25
COLLIERS PROJECT LEADERS,6529813.27
828778852PG0001 4527984CANADA,6525272.86
CASP AEROSPACE,6520968.92
STERLING FUELS,6466060.12
TELESAT,6439118.68
ARCHITECTURE 49,6438675.28
BARDON SUPPLIES,6289893.23
THOMAS SCHMIDT,6221839.96
AMRON CONSTRUCTION,6195366.22
TOYOTA,6186636.99
GHD,6161184.13
CBCL,6060988.81
FREQUENTIS CANADA,6004594.50
PERSISTENT SYSTEMS,5987425.41
NOTRA,5966077.41
DATIFEX,5957756.21
PODOLINSKY EQUIPMENT,5956681.87
APRON FUEL SERVICES,5948960.07
KONICA MINOLTA BUSINESS SOLUTIONS,5836075.05
ECOPIA TECH,5806925.00
AVI SPL,5741285.26
CLOSEREACH,5676319.54
IVAN S CAMERA,5663864.48
IDP GROUP,5644950.03
RICOH,5609832.58
INTERNATIONAL CUSTOM PRODUCTS ICP,5593439.57
THINKPOINT,5561236.63
CANADIAN HELICOPTERS,5560873.34
JP2G CONSULTANTS,5560297.94
T J NOLAN CONSTRUCTION,5559722.78
STRONG BROS GENERAL CONTRACTING,5515438.76
HENSOLTD SENSORS,5513965.07
DELL COMPUTER,5510493.31
CANTEC SYSTEMS,5491348.67
GARY PARKER EXCAVATING,5480123.82
METALCRAFT MARINE,5461352.13
PENNECON,5446760.33
ALGONQUIN COLLEGE,5370650.04
CENTURY GROUP,5322516.95
HYPERION CONSULTING,5316324.90
MGIS,5287729.47
BRANDT TRACTOR,5282718.33
QM ENVIRONMENTAL,5230888.00
MDOS CONSULTING,5217225.46
AKM GROUP,5193240.87
GROUPE GEYSER,5147591.73
BOMIMED,5145076.68
NEPTUNE SECURITY SERVICES,5128165.27
EVOLVECOMP CONSTRUCTION,5067389.50
TAG HR,5037864.38
GAB INDUSPAC,5037072.34
GEN MEC ACL,5028315.30
HOME COMPLETIONS,5020919.61
SIMPSON BUILDING CONTRACTORS,5002253.42
OPENFRAME TECHNOLOGIES,4972033.82
W S MORGAN CONSTRUCTION,4957510.84
ST ISIDORE ASPHALTE,4932010.82
VAN HORNE CONSTRUCTION,4916558.97
KIA CANADA,4867531.77
F M INSTALLATIONS,4851280.39
P C MCNEILL CONTRACTING,4849461.40
INSTITUT NATIONAL D OPTIQUE,4843594.09
UNIVERSITY OF CALGARY,4829342.33
BARTA MACHINE,4827107.34
MANITOBA HYDRO,4824589.04
CORCAN,4816570.31
CONOSCENTI TECHNOLOGIES,4751967.25
DASCO STORAGE SOLUTIONS,4746379.76
ACT,4743630.65
ELLICE RECYCLE,4730676.26
GLOBAL UPHOLSTERY,4728552.78
GDI SERVICES,4708300.10
PROTAK CONSULTING GROUP,4688060.58
MCKESSON CANADA,4674672.59
VANCOUVER DRYDOCK COMPANY,4660209.59
ATLANTIC ROOFERS,4635078.10
GREENDALE RESOURCES,4618951.04
OSI,4593185.46
R2I,4579906.86
LUXTON CONSTRUCTION,4569784.06
M D CHARLTON,4546536.39
H E ARMSTRONG MECHANICAL,4538931.13
HARLED,4525693.86
WATERSHED INFORMATION TECHNOLOGY,4511014.42
ALLIANT TECHSYSTEMS OPERATIONS,4443451.41
APPLIED ELECTONICS,4429188.95
NORTHSIDE DEVELOPMENT,4428986.59
GAP WIRELESS,4396128.10
ABB,4385458.17
CITY OF MOOSE JAW,4364180.86
ALLIED CONTAINER SYSTEMS,4328217.82
ESSEX INDUSTRIES,4316484.95
PARKLAND REFINING,4276453.81
LIMEN GROUP CONST,4268888.00
HUMANSYSTEMS,4258541.97
GOVERNMENT OF SASKATCHEWAN,4256185.50
ZOLL MEDICAL CANADA,4216114.55
CRYPTOMILL TECHNOLOGIES,4189925.80
ELBIT SYSTEMS,4160342.03
DATA CENTRE INTELLIGENCE,4155659.82
TEKNION,4147359.24
JASCO APPLIED SCIENCES CANADA,4107659.73
POLARIS INDUSTRIES,4066472.87
GUILLEVIN INTERNATIONAL,4060400.28
GAMBLE TECHNOLOGIES,4058600.66
AIR CHARTER SERVICE,4055381.49
RMS SOFTWARE,4040006.33
NEWFOUND RECRUITING,4032531.67
MUNICIPALITY OF THE COUNTY OF KINGS,4007175.33
TANKATEK,3995237.33
ALS CANADA,3987988.50
GREYTOP COMMERCIAL CONSTRUCTION,3961997.62
HEXAGON,3945003.29
GOOGLE CANADA,3938927.09
LEO PISCES SERVICES GROUP,3931410.33
GRIFFIN ENGINEERED SYSTEMS,3913233.69
CAS ELL STRUCTURES,3905763.68
2KEYS,3890865.64
ROLLING TIDES CONSTRUCTION,3882603.19
VAN KAPPEL INTERNATIONAL,3871009.90
THE VCAN GROUP,3842536.57
ENVIROSAFE JANITORIAL,3835874.15
HEWLETT PACKARD,3801994.67
CON PRO INDUSTRIES CANADA,3795824.17
INTERCON MARINE,3792902.48
AGC AND ASSOCIATES,3788901.21
CLICK NETWORKS,3765759.32
THERMO FISHER SCIENTIFIC,3734280.23
UNIVERSITY OF NEW BRUNSWICK,3686069.46
TELUS CANADA,3670573.79
CORRECTIONAL SERVICES OF CANADA,3638677.56
ARCADIS CANADA,3637911.36
JCB,3603664.28
HOULE ELECTRIC,3599401.75
AERO FEU,3590553.38
J J TRAILERS MANUFACTURERS AND SALES,3560818.68
ZYCOM,3559933.58
STANLEY CONSTRUCTION,3550909.19
SSCL,3546213.05
RUSSEL METALS,3524973.74
QMR,3510437.57
MULTISHRED,3496255.83
CACTUS SHIP REPAIR,3489131.72
MESSA COMPUTING,3487281.59
EXCEL 7,3480500.00
NUR CONSTRUCTION,3443026.88
AIR NORTH,3424180.11
FLYNN CANADA,3412130.40
LEIGHTON CONTRACTING,3411859.73
UNIVERSAL SHEET METAL,3397482.40
HITRAC,3390247.50
UNIVERSITY OF WATERLOO,3388256.12
A J HANNA CONSTRUCTION,3384214.91
FRANCIS CANADA TRUCK CENTRE,3368167.73
STS MAINTENANCE 4527984 CANADA,3364155.79
TOURE CLEANING SERVICES,3337706.81
W8482 217946 001 DMARP4,3333739.82
CARRIERE QUEBEC,3322825.00
BRAWN CONSTRUCTION,3293377.34
SUTHERLAND EXCAVATING,3270524.22
AMEC CONSTRUCTION,3251591.39
CANADIAN AIRMOTIVE,3234193.34
HFI PYRO,3232704.00
ANSYS CANADA,3216567.22
STEDFAST,3207303.50
COMPUGEN,3197539.69
NEXTER SYSTEMS,3193882.18
UQSUQ,3183967.20
NIKON CANADA,3181603.13
MIL AERO ELECTRONICS ATLANTIC,3162845.46
JWK CONTRACTING,3150787.04
WASTE PROCESSING TECHNOLOGIES,3146488.70
HERITAGE RESTORATION,3126560.59
DELTA PHOTONICS,3099142.04
MCGILL UNIVERSITY,3082554.27
AINSWORTH,3078388.22
UNIVERSITY OF ALBERTA,3076093.07
COMMUNITECH,3025639.25
CANADIAN NUCLEAR LABORATORIES,2959925.37
OPSIS,2944711.92
PALADIN GROUP,2942802.48
INTER MEDICO,2927365.74
NAMMO PERRY,2913120.00
CULLEN DIESEL POWER,2912385.44
LIFTKING MANUFACTURING,2905651.36
TROY LIFE FIRE SAFETY,2898122.89
MODERN NIAGARA ALBERTA,2866086.90
NEW TECHNOLOGIES,2855080.80
CLARIANT CANADA,2850395.53
INSA,2847985.44
DLS TECHNOLOGY,2812534.73
CANADIAN RED CROSS,2765933.60
GEOSPECTRUM TECHNOLOGIES,2758397.53
REVOLUTION EVENTS,2753059.05
ABS AMERICAS,2751974.77
MADSEN DIESEL TURBINE,2749295.45
EMCEE CONSTRUCTION AND MANAGEMENT,2735017.29
JOWA FAHRZEUGTEILE VERTRIEBS,2732176.56
MCMASTER UNIVERSITY,2715527.47
MARSHALL AEROSPACE,2700235.64
RIGHTWAY SANITATION SERVICES,2681951.93
CARLETON UNIVERSITY,2675062.43
CARAHSOFT TECHNOLOGY,2665211.22
INDUSTRA CONSTRUCTION,2641616.42
CANADA,2633739.76
SABA SOFTWARE,2593664.53
VALLEY REFRIGERATION,2589528.20
AA STURGEON CONSTRUCTION,2582711.32
KEYSTONE SUPPLIES INTERNATIONAL,2575990.13
QUINAN CONSTRUCTION,2565100.00
RAYMOND CHABOT GRANT THORNTON,2550815.02
BARRON S REFRIGERATION HEATING,2524966.88
ROCKWELL COLLINS CANADA,2522802.65
BRS INNOVATIONS,2498254.64
HUMAN LOGISTICS,2497871.83
THE HALIFAX GROUP,2494020.50
COASTAL RESTORATION MASONRY,2477241.92
TURTLE ISLAND STAFFING,2468286.72
VISIONTEC,2466383.30
CHEF BRANDZ,2441285.28
HONEYWELL,2430232.88
SOLANA NETWORKS,2383265.73
IMP GROUP,2382171.66
1376387 FLEETWAY,2368905.24
METOCEAN TELEMATICS,2366941.07
INNOCAR,2350183.09
SAMSON ASSOCIES,2343653.41
PAL AEROSPACE,2336865.02
ROSBOROUGH BOATS,2328947.09
GREAT SLAVE HELICOPTERS,2328442.20
GLOBAL KNOWLEDGE,2323686.85
VAISALA CANADA,2321225.30
FINNING INTERNATIONAL,2277115.90
KEYSIGHT TECHNOLOGIES CANADA,2267002.52
URLACHER CONSTRUCTION,2255377.20
CANADIAN BANK NOTE COMPANY,2239695.65
TERAMACH TECHNOLOGIES,2223885.02
COPCAN CIVIL,2223142.72
6771581 CANADA,2221072.46
THYSSENKRUPP ELEVATOR,2206358.77
MILLER WASTE SYSTEMS,2194339.58
GO DEEP INTERNATIONAL,2191464.66
THE DELTIC GROUP,2174170.61
BEE CLEAN BUILDING MAINTENANCE,2167257.51
AGILENT,2157856.33
CITY WYEED ELECTRIC,2118115.68
HIGHER STANDARD SALES HSS,2101957.30
XTRACT TECHNOLOGIES,2067895.51
KUBOTA CANADA,2046392.24
WESTERN MATERIALS HANDLING EQUIPMENT,2024967.25
TREMCAR INDUSTRIES,2021810.74
ZERNAM ENTERPRISE,2011000.65
FRESENIUS KABI CANADA,2005516.80
OPENTEXT,1991070.83
LIFE TECHNOLOGIES,1984899.55
DALIAN ENTERPRISES,1984038.71
THE RIGHT DOOR CONSULTING,1983922.99
TELEPHONICS,1970027.37
JWT JUNGENTHAL WEHRTECHNIK,1967305.06
SYNERSOLUTIONS TECHNOLOGIES,1966136.00
VALARD CONSTRUCTION,1951493.76
INTERFAX SYSTEMS,1949912.31
CIMA,1923269.92
SCANSA CONSTRUCTION,1918976.94
ORANGUTECH,1910912.42
BIOKINETICS AND ASSOCIATES,1900390.94
TYCO INTEGRATED FIRE SECURITY,1897007.10
MITSUBISHI MOTOR SALES,1871817.54
RHEA,1853930.16
WHITECHURCH CONSTRUCTION,1843982.07
VERSATIL BPI,1836606.80
AIWORX,1812578.00
CUMMINS CANADA,1802494.01
BRUKER,1794117.83
EVRIPOS JANITORIAL SERVICES,1784333.96
UNCHARTED SOFTWARE,1774024.14
ANALYTICAL GRAPHICS,1773626.01
UNIVERSITY OF WESTERN ONTARIO,1763589.00
NORTH COUNTRY LOGISTICS,1761520.83
NOLINOR AVIATION,1758315.52
SLR CONSULTING CANADA,1746227.01
CIVIL UNDERGROUND EXCAVATION,1738038.66
OXFORD UNIVERSITY PRESS,1735756.11
MEAD AUTOMATION SOLUTIONS,1729750.65
EVOLUTION ROOFING,1727561.67
NUMBER TEN ARCHITECTURAL GROUP,1719015.44
ECOLE DE LANGUES LA CITE,1713445.59
4 OFFICE AUTOMATION,1711743.91
CONTROLS EQUIPMENT,1701485.35
EXP SERVICES,1693179.43
BUREAU VERITAS,1670949.22
YAMAHA MOTORS CANADA,1664002.88
MAVERIN BUSINESS SERVICES,1658702.57
14343878 ONTARIO,1655579.85
NITAM SOLUTIONS,1649775.37
CANON,1646070.87
WESCO DISTRIBUTION CANADA,1638489.69
FAIRBANKS MORSE ENGINE,1623739.95
TAYLOR FRANCIS,1599378.22
CHRONO AVIATION,1567190.90
VERSATERM,1562938.99
R D CONSTRUCTION,1548700.00
TRI WAVE CONSTRUCTION,1546370.94
SUPER CHANNEL INTERNATIONAL,1543864.59
UNIVERSITY OF BRITISH COLUMBIA,1542446.06
IIC TECHNOLOGIES,1526866.88
OSHKOSH,1505523.67
MOBILE RESOURCE GROUP,1496451.35
FN HERSTAL,1493914.24
ARRM ELECTRIC,1478206.93
NORTH BAY HYDRO,1469563.94
AG CREATIONS,1463590.23
XPERT SOLUTIONS TECHNOLOGIQUES,1457136.66
PFIZER CANADA,1440532.95
ROLLS ROYCE CANADA,1440064.30
AIR LIQUIDE CANADA,1439162.41
LOCATION DE MOTONEIGES HAUTE MATAWINIE,1434154.66
JSK NAVAL SUPPORT,1395359.11
HOSKIN SCIENTIFIC,1392979.35
CBRE,1384416.50
AV TECH,1380797.21
HARRIS TRANSPORT,1370103.00
EMERGENCY MEDICAL TECHNOLOGY,1363708.38
LAZY H TRAIL COMPANY,1359682.92
DYNAMIC PERSONNEL CONSULTANTS,1357916.84
DF BARNES SERVICES,1356549.20
FAST FORWARD FRENCH,1353974.29
TRANE CANADA,1340290.92
FDF GROUP,1334705.75
LES ENTREPRISES ROBERT SANFACON,1333005.17
WESTCO CONSTRUCTION,1329671.50
IDN CANADA,1320422.39
PRECISIONIT,1314163.55
ONIX NETWORKING CANADA,1301435.28
ACCENTURE,1296627.88
JONELJIM CONCRETE CONSTRUCTION,1296161.91
INTEGRA NETWORKS,1292442.24
HERCULES SLR,1291804.26
PANASONIC,1284687.85
LRO STAFFING,1278268.02
UNIVERSITE LAVAL,1269119.25
SIEMENS,1267706.51
UNIVERSITE DE SHERBROOKE,1248151.47
CARDINAL HEALTH CANADA,1246769.83
THOMSON REUTERS,1230679.51
COMMVAULT SYSTEMS,1229316.16
OPTIV CANADA FEDERAL,1221567.53
INLAND AUDIO VISUAL,1221345.18
CONSTRUCTION JESSIKO,1211151.05
SANDOZ CANADA,1193316.78
GC STRATEGIES,1178091.28
PACIFIC SAFETY PRODUCTS,1166080.88
APEX STEEL GAS,1150099.53
GRANT CUSTOM,1146637.64
CTOMS,1140966.88
EMMANUEL CONSTRUCTION SERVICES,1134420.00
VENASSE BUILDING GROUP,1134193.29
BOUTHILLETTE PARIZEAU,1125382.23
AFW CONSTRUCTION,1116802.47
ALLIANCE ENERGY,1111922.54
