d_vendor_name,overall_total
SANOFI PASTEUR,930593.38
PEPCO,926603.99
1E,920224.79
MISHKUMI TECHNOLOGIES,904220.02
WORKPLACE HEALTH AND COST SOLUTIONS,877979.50
OLIN,874006.92
COLUMBIA FUELS,873547.48
SUNCOR ENERGY,836404.35
CARVERY S CONSTRUCTION,820866.42
INTEGRATED DISTRIBUTION SYSTEMS,818583.29
SOLOTECH,815943.61
SMITHS DETECTION,804089.61
QUANTUM MANAGEMENT SERVICES,801016.91
FREEBALANCE,799038.28
KIA CANADA,792916.49
SAS INSTITUTE,791481.85
TERAMACH TECHNOLOGIES,781937.30
QMR,769753.40
COMPUGEN,731164.11
ACKLANDS GRAINGER,725186.43
HONEYWELL,697254.66
PURESPIRIT SOLUTIONS,689132.64
ECLIPSYS SOLUTIONS,679036.46
WASTE MANAGEMENT OF CANADA,667185.82
NISSAN CANADA,646844.07
GOVERNMENT OF ALBERTA,646672.95
CARDINAL HEALTH CANADA,641308.73
SUPERIOR PROPANE,634320.55
HARNOIS ENERGIES,606254.00
INFO TECH RESEARCH GROUP,589826.86
COFOMO,566469.00
KILEY PAVING,562926.25
DUVALTEX CANADA,560453.58
CSDC SYSTEMS,556528.50
AV TECH,548280.71
DYNAMIC PERSONNEL CONSULTANTS,548087.87
BUREAU VERITAS,543377.72
ADRM TECHNOLOGY CONSULTING,525764.53
SEGUIN MORRIS,516882.76
TETRA TECH,495927.29
ERNST YOUNG,490465.62
ECOLE DE LANGUES EAGLE,482697.06
ECOLE DE LANGUES ABCE,475692.23
BRANDT TRACTOR,470230.14
SUTHERLAND EXCAVATING,460073.26
SI SYSTEMS,453155.36
HASTINGS PAINTING,443327.25
LANGUAGE RESEARCH DEVELOPMENT GROUP,442768.60
AQUATIC INFORMATICS,441807.80
CPKN NETWORK,437882.74
STAPLES ADVANTAGE CANADA,434336.16
TOROMONT,430116.98
JUNO RISK SOLUTIONS,421829.37
THE RIGHT DOOR CONSULTING,401637.54
CULLEN DIESEL POWER,391344.04
BEE CLEAN BUILDING MAINTENANCE,385062.94
SUBARU CANADA,384380.04
ADVANCED ENERGY MANAGEMENT,383352.62
TURTLE ISLAND STAFFING,381296.30
WSP,379205.83
COENTREPRISE CITE CARON,374699.54
TRANE CANADA,373609.60
VIKING FIRE PROTECTION,369185.37
CALYTERA SOFTWARE,361119.61
ECOLE DE LANGUES LA CITE,358098.82
CHRONO AVIATION,355927.37
PARKLAND,354596.35
LIFELABS,348801.05
MARITIME FENCE,344970.56
TOURE CLEANING SERVICES,343829.88
ENSEIGNES PATTISON SIGN GROUP,343092.14
GESTION SEPTEM,342280.58
PRINTERS PLUS,340353.66
OPENTEXT,324610.69
GENESIS INTEGRATION,322287.98
CHUBB EDWARDS,321289.20
LEAN AGILITY,315759.26
CONCEPT CONTROLS,304915.46
STERICYCLE,301874.31
EXP SERVICES,299717.51
CHEF BRANDZ,296857.26
APRON FUEL SERVICES,283560.51
KONICA MINOLTA BUSINESS SOLUTIONS,278726.87
EMERGENT BIOSOLUTIONS,277987.20
CP ENERGY MARKETING,275634.34
BOUTHILLETTE PARIZEAU,272964.22
SANI SPORT,264633.69
STANTEC,260153.72
ORACLE CANADA,259847.70
IPSS,254957.01
INLAND AUDIO VISUAL,251138.33
EXCEL HUMAN RESOURCES,249679.72
THALES,247658.78
J L RICHARDS ASSOCIATES,245896.61
MOBILE RESOURCE GROUP,244676.64
QUORUS CONSULTING GROUP,241312.18
MCKNIGHT ENTERPRISES,239071.28
TENAQUIP,233495.80
PAGEAU MOREL ASSOCIES,225365.86
WORKDYNAMICS TECHNOLOGIES,223078.52
ONX ENTERPRISE SOLUTIONS,217754.40
GFL ENVIRONMENTAL,208050.81
GRAYBRIDGE INTERNATIONAL CONSULTING,203349.83
CIMA,202553.74
GRAYBAR CANADA,201683.04
CONVERGINT TECHNOLOGIES,201206.00
ARTEMP PERSONNEL SERVICES,200659.21
PRECISIONIT,199162.50
IVAN S CAMERA,193945.52
THERMO FISHER SCIENTIFIC,185353.78
CANSEL SURVEY EQUIPMENT,184686.01
APPLIED ELECTONICS,167291.20
RHEA,166158.75
PHASELOCK SYSTEMS INTERNATIONAL,160857.08
BDO CANADA,160635.34
FORRESTER RESEARCH,150795.00
"NATTIQ",149500.98
GUILLEVIN INTERNATIONAL,148340.51
FLYNN CANADA,146500.20
COLT CANADA,144210.89
KNOWLEDGE CIRCLE,143127.46
CBCI TELECOM,142744.93
SOLIDCAD,141817.95
ATCO,136525.10
CARMICHAEL ENGINEERING,130065.60
CHEVRON,129171.42
BGLA,128435.73
DATA COMMUNICATIONS MANAGEMENT,126268.84
THOMSON REUTERS,126235.82
AVI SPL,124859.71
OTTAWA MOVING LOGISTICS 2013,121606.58
FRECON CONSTRUCTION,120910.00
SNAP ON TOOLS,119759.51
FASTENAL,117278.39
TAG HR,113026.78
FAST TRACK STAFFING,110005.50
GRANICUS CANADA HOLDINGS,108199.78
GENERAL ELECTRIC CANADA,107833.93
MASKIMO CONSTRUCTION,107801.05
LANSDOWNE TECHNOLOGIES,102252.58
TR PETROLEUM,102228.59
MILLER WASTE SYSTEMS,101992.01
STRYKER CANADA,96245.97
ISLAND TEMPERATURE CONTROLS,95392.03
NOVIPRO,94842.84
ABCO MAINTENANCE SYSTEMS,94500.00
MNP,93855.54
"NAV CANADA",90167.22
PAL AEROSPACE,87092.22
D2L,82095.83
BIO NUCLEAR DIAGNOSTICS,80912.88
GEORGE COUREY,79802.25
M D CHARLTON,79630.23
THE AIM GROUP,79100.00
FMC PROFESSIONALS,77970.00
FIRSTCHOICE GROUP CANADA,77668.29
ALTIS HUMAN RESOURCES,77467.15
INTERACTIVE AUDIO VISUAL,76667.88
DELOITTE,75221.24
SEQIRUS CANADA,74019.52
SUPREMEX,72874.83
ENGLOBE,68798.05
PITNEY BOWES,68580.77
ROGERS,65575.27
NUA OFFICE,64779.03
SOLID CADDGROUP,63941.85
SGS CANADA,63010.09
TOMLINSON ENVIRONMENTAL SERVICES,60057.59
OPTIV CANADA FEDERAL,59673.04
PIPE QUEST PROJECTS,57750.00
ESRI,56285.30
BERLITZ CANADA,55960.00
GAP WIRELESS,55663.80
FEDERAL EXPRESS CANADA,55205.00
DASCO STORAGE SOLUTIONS,53893.92
ADVANCED PARAMEDIC,52500.00
GOVERNMENT OF SASKATCHEWAN,52500.00
PETROVALUE PRODUCTS,52500.00
ARAL CONSTRUCTION 2014,52233.50
PATTISON SIGN GROUP,51872.04
LEMAY,51796.24
INSTITUTE ON GOVERNANCE,51052.50
GLOBAL UPHOLSTERY,50178.93
CONTRACT COMMUNITY,48748.20
STRONG BROS GENERAL CONTRACTING,48477.00
FAST FORWARD FRENCH,45210.00
ACCENTURE,44691.50
ALLIANCE ENERGY,44584.14
RAYMOND CHABOT GRANT THORNTON,43505.00
GLOBAL KNOWLEDGE,43438.70
TRUMPF,42754.68
THE STEVENS COMPANY,41222.93
PFIZER CANADA,40127.73
BUTTCON,40089.58
FSA ARCHITECTURE,39981.41
IT NET CONSULTANTS,39829.11
ARCHITECTURE 49,39729.61
ORBIS RISK CONSULTING,39550.00
NIMBLE INFORMATION STRATEGIES,36869.00
ALGONQUIN COLLEGE,36160.00
MEDI SELECT,35435.32
G C M CONSULTANTS,34492.50
DMTI SPATIAL,33900.00
JHT DEFENSE,33221.39
ANIXTER,33079.37
CISION CANADA,31497.89
PRICEWATERHOUSE COOPERS,30929.99
PROMAXIS,30844.36
GOLDER ASSOCIATES,29491.62
GREEN LIGHT CONSULTING SOLUTIONS,27803.65
SNC LAVALIN,27179.62
UNIVERSITY OF REGINA,26208.00
G4S SECURITY SERVICES,26168.42
SIMEX DEFENCE,25679.43
A SANTIN MASON CONTRACTOR,25425.00
ENVIROSERVICES,25237.01
WOOD CANADA,24823.11
SHI CANADA,24778.14
SHAW CABLE,24592.05
HACKETT CONSULTING,24408.00
ASOKAN BUSINESS INTERIORS,24391.31
MCMASTER UNIVERSITY,24382.67
WOOD,24368.01
CARL ZEISS CANADA,23932.71
MGIS,23052.00
PLEIAD CANADA,23052.00
REGENT CONSTRUCTION,22917.91
CUSTOM HELICOPTERS,22500.00
KENN BOREK AIR,22123.14
OTIS ELEVATOR,21500.00
CANADIAN STANDARDS ASSOCIATION,21429.32
OTTAWA BUSINESS INTERIORS,20587.30
MELTWATER,19379.50
RANDSTAD,19314.95
TPG TECHNOLOGY CONSULTANTS,18161.85
INTERNATIONAL REPORTING,17640.00
VWR INTERNATIONAL,17020.00
AINSWORTH,16100.00
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,15330.00
MEGA TECH,14934.53
UNISOURCE,14286.03
GROUPE ABS,13797.00
MILLBROOK TACTICAL,13694.20
LINDE CANADA,13620.96
GDI SERVICES,12916.11
SETANTA CONTRACTING,12600.00
TRANSWEST AIR,12492.84
DELL COMPUTER,11900.39
UTILITIES KINGSTON,11841.37
ABBOTT,11744.78
UNIVERSITE SAINTE ANNE,11721.38
FINNING INTERNATIONAL,11710.89
CUMMINS CANADA,11404.84
CARO ANALYTICAL SERVICES,11300.00
MULTISHRED,11297.74
MKDS TRAINING,10758.32
AIR LIQUIDE CANADA,10712.40
MULDER MEATS,10678.50
UNIVERSITY OF TORONTO,10651.15
GOOGLE CANADA,10170.00
WOLTERS KLUWER,10141.53
ACOSYS CONSULTING SERVICES,2787.33
CGI,1634.60
